backend_name,last_update_date,qubit,T1_us,T2_us,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length_ns
ibm_marrakesh,2025-09-09T13:26:02-07:00,17,273.4891966980955,10.202733280178354,0.006591796875,0.00830078125,0.00146484375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,25,136.55216856679556,56.522601619498495,0.0191650390625,0.06982421875,0,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,26,6.5961714996468555,7.572645237910216,0.0556640625,0.08056640625,0.00830078125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,27,187.78460083925327,213.2385455565324,0.0133056640625,0.01025390625,0.0029296875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,28,338.48938319168184,298.5335805473702,0.0106201171875,0.02587890625,0.00537109375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,29,192.98353798732074,197.92780817135449,0.015380859375,0.021484375,0.0068359375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,37,80.84991233850154,17.22532023419044,0.013427734375,0.0146484375,0.00537109375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,38,114.95935072465214,76.1895266164368,0.0064697265625,0.02294921875,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,43,270.75631382252794,96.16139428886436,0.032470703125,0.0146484375,0.01708984375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,44,84.35219145129963,39.499835450724106,0.0087890625,0.01171875,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,45,86.11067882230779,98.33951746704153,0.0057373046875,0.01318359375,0,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,46,293.4892156500962,137.916387134683,0.0078125,0.005859375,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,47,251.20796298528455,66.54944697207439,0.0050048828125,0.013671875,0.005859375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,48,174.82372728605316,140.2805307632294,0.0128173828125,0.02392578125,0.0029296875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,49,220.1016195565754,198.97008292148203,0.015625,0.03564453125,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,50,166.27688969245798,177.01396226997542,0.0155029296875,0.02978515625,0.0126953125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,51,179.86075991361298,232.3571390392624,0.1583251953125,0.2890625,0.025390625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,56,181.14123247772235,120.29182819834725,0.00830078125,0.02099609375,0.001953125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,57,213.8534097130363,201.70550937563482,0.0057373046875,0.01708984375,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,58,193.33057273070483,180.92634751058895,0.025390625,0.0322265625,0.0185546875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,63,164.32606011786427,107.64924609535846,0.0546875,0.0927734375,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,64,220.41479621056354,137.91981129255586,0.0135498046875,0.015625,0.00146484375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,65,255.3341489641131,71.72441261347258,0.0074462890625,0.00830078125,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,66,110.50967587516237,81.07752968563639,0.0068359375,0.02001953125,0,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,67,216.8530767338782,58.860717316535535,0.0177001953125,0.04443359375,0.00341796875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,68,110.07402654191738,21.813635870897052,0.00732421875,0.01953125,0.00146484375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,69,145.33661553203373,14.113014655266781,0.0252685546875,0.037109375,0.0224609375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,70,144.80585071777315,22.773047321491365,0.0208740234375,0.03662109375,0.00244140625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,71,150.10295591735738,153.09772156457336,0.0048828125,0.02001953125,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,72,166.1532464462773,50.900698683572934,0.0118408203125,0.0185546875,0,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,73,211.7234180268498,14.679444253511303,0.0286865234375,0.09912109375,0.00048828125,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,77,275.46447224996575,110.98905032324464,0.0045166015625,0.00634765625,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,78,62.56189954058751,53.7862589171291,0.0062255859375,0.0107421875,0.0029296875,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,79,92.52158079007933,41.4852676147203,0.1021728515625,0.11572265625,0.072265625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,85,198.41647645749998,104.49069943987045,0.0115966796875,0.0068359375,0.00537109375,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,86,231.32215811270095,104.90479440072464,0.0062255859375,0.01806640625,0.0009765625,2584
ibm_marrakesh,2025-09-09T13:26:02-07:00,87,105.2258094297942,83.3838659910023,0.00439453125,0.01123046875,0.00244140625,2584
